Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample_id_unique,Sample Name,SRA Study,SampleID (run)
SRR11395558,AMPLICON,436,31065657,PRJNA607574,SAMN14429879,Metagenome or environmental,14667201,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974547,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1300B..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1300B,1300B,SRP250041,
SRR11395559,AMPLICON,436,35687557,PRJNA607574,SAMN14429878,Metagenome or environmental,16524322,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974546,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1300A..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1300A,1300A,SRP250041,
SRR11395560,AMPLICON,436,31722870,PRJNA607574,SAMN14429877,Metagenome or environmental,15480272,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974545,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1298E..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1298E,1298E,SRP250041,
SRR11395561,AMPLICON,436,25677326,PRJNA607574,SAMN14429876,Metagenome or environmental,11298430,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974544,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1298D..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1298D,1298D,SRP250041,
SRR11395562,AMPLICON,436,26857512,PRJNA607574,SAMN14429875,Metagenome or environmental,14001320,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974543,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1298C..pool687,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1298C,1298C,SRP250041,
SRR11395563,AMPLICON,434,53475779,PRJNA607574,SAMN14429515,Metagenome or environmental,39570861,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974542,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1102H..pool571,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1102H,1102H,SRP250041,
SRR11395564,AMPLICON,434,11010430,PRJNA607574,SAMN14429479,Metagenome or environmental,6924546,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974541,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1014B..pool483,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1014B,1014B,SRP250041,
SRR11395565,AMPLICON,436,20683725,PRJNA607574,SAMN14429874,Metagenome or environmental,10217283,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974540,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1298B..pool687,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1298B,1298B,SRP250041,
SRR11395566,AMPLICON,437,23666359,PRJNA607574,SAMN14429873,Metagenome or environmental,10184911,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974539,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1298A..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1298A,1298A,SRP250041,
SRR11395567,AMPLICON,436,10031764,PRJNA607574,SAMN14429872,Metagenome or environmental,4436190,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974538,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1296A..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1296A,1296A,SRP250041,
SRR11395568,AMPLICON,436,26633918,PRJNA607574,SAMN14429871,Metagenome or environmental,11415658,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974537,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1295C..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1295C,1295C,SRP250041,
SRR11395569,AMPLICON,437,14428564,PRJNA607574,SAMN14429870,Metagenome or environmental,7487990,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7974536,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1295A..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1295A,1295A,SRP250041,
SRR11395570,AMPLICON,436,42482512,PRJNA607574,SAMN14429869,Metagenome or environmental,18761397,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974535,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1292A..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1292A,1292A,SRP250041,
SRR11395571,AMPLICON,436,19444614,PRJNA607574,SAMN14429868,Metagenome or environmental,8632741,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974534,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1291C..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1291C,1291C,SRP250041,
SRR11395572,AMPLICON,437,44568676,PRJNA607574,SAMN14429867,Metagenome or environmental,19075586,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974533,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1291B..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1291B,1291B,SRP250041,
SRR11395573,AMPLICON,436,16405906,PRJNA607574,SAMN14429866,Metagenome or environmental,7345078,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974532,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1291A..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1291A,1291A,SRP250041,
SRR11395574,AMPLICON,443,33237,PRJNA607574,SAMN14429865,Metagenome or environmental,95664,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974531,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1290I..pool773,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1290I,1290I,SRP250041,
SRR11395575,AMPLICON,436,64212846,PRJNA607574,SAMN14429806,Metagenome or environmental,30818200,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974530,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1267A..pool772,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1267A,1267A,SRP250041,
SRR11395576,AMPLICON,436,29519514,PRJNA607574,SAMN14429805,Metagenome or environmental,14605378,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974529,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1266G..pool686,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1266G,1266G,SRP250041,
SRR11395577,AMPLICON,434,80136307,PRJNA607574,SAMN14429508,Metagenome or environmental,57974330,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974528,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1102A..pool571,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:06:00Z,1,1102A,1102A,SRP250041,
SRR11395578,AMPLICON,436,26963353,PRJNA607574,SAMN14429804,Metagenome or environmental,13910777,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974527,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1266F..pool686,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1266F,1266F,SRP250041,
SRR11395579,AMPLICON,436,91913727,PRJNA607574,SAMN14429803,Metagenome or environmental,44048037,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974526,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1266E..pool772,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1266E,1266E,SRP250041,
SRR11395580,AMPLICON,436,70056420,PRJNA607574,SAMN14429802,Metagenome or environmental,32256524,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974525,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1266D..pool772,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1266D,1266D,SRP250041,
SRR11395581,AMPLICON,436,47312978,PRJNA607574,SAMN14429801,Metagenome or environmental,20414280,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974524,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1266C..pool772,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1266C,1266C,SRP250041,
SRR11395582,AMPLICON,444,42684,PRJNA607574,SAMN14429800,Metagenome or environmental,100171,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974523,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1266B..pool772,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1266B,1266B,SRP250041,
SRR11395583,AMPLICON,436,81686822,PRJNA607574,SAMN14429799,Metagenome or environmental,35482255,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974522,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1266A..pool772,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1266A,1266A,SRP250041,
SRR11395584,AMPLICON,436,28656969,PRJNA607574,SAMN14429798,Metagenome or environmental,15264999,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974521,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1265B..pool686,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1265B,1265B,SRP250041,
SRR11395585,AMPLICON,436,20245586,PRJNA607574,SAMN14429797,Metagenome or environmental,9051966,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX7974520,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1265A..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1265A,1265A,SRP250041,
SRR11395586,AMPLICON,436,10173602,PRJNA607574,SAMN14429796,Metagenome or environmental,4605415,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974519,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1264B..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1264B,1264B,SRP250041,
SRR11395587,AMPLICON,436,23474070,PRJNA607574,SAMN14429795,Metagenome or environmental,10477303,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974518,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1264A..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1264A,1264A,SRP250041,
SRR11395588,AMPLICON,436,6048157,PRJNA607574,SAMN14429507,Metagenome or environmental,2578613,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974517,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1100A..pool824,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1100A,1100A,SRP250041,
SRR11395589,AMPLICON,437,6663213,PRJNA607574,SAMN14429794,Metagenome or environmental,3389166,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974516,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1263C..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1263C,1263C,SRP250041,
SRR11395590,AMPLICON,436,25763059,PRJNA607574,SAMN14429793,Metagenome or environmental,13554558,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974515,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1263B..pool686,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1263B,1263B,SRP250041,
SRR11395591,AMPLICON,436,19766369,PRJNA607574,SAMN14429792,Metagenome or environmental,10344260,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974514,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1260A..pool686,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1260A,1260A,SRP250041,
SRR11395592,AMPLICON,434,10601892,PRJNA607574,SAMN14429791,Metagenome or environmental,6280631,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974513,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1258A..pool624,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1258A,1258A,SRP250041,
SRR11395593,AMPLICON,436,14373810,PRJNA607574,SAMN14429790,Metagenome or environmental,6382130,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974512,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1257D..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1257D,1257D,SRP250041,
SRR11395594,AMPLICON,436,21621850,PRJNA607574,SAMN14429789,Metagenome or environmental,10908146,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974511,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1257C..pool686,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1257C,1257C,SRP250041,
SRR11395595,AMPLICON,436,11148887,PRJNA607574,SAMN14429788,Metagenome or environmental,4885819,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974510,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1257B..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1257B,1257B,SRP250041,
SRR11395596,AMPLICON,436,18377709,PRJNA607574,SAMN14429787,Metagenome or environmental,7868855,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974509,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1257A..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1257A,1257A,SRP250041,
SRR11395597,AMPLICON,436,5293545,PRJNA607574,SAMN14429786,Metagenome or environmental,2252525,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974508,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1256D..pool720,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1256D,1256D,SRP250041,
SRR11395598,AMPLICON,437,14522834,PRJNA607574,SAMN14429785,Metagenome or environmental,6070667,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974507,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1256C..pool720,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:06:00Z,1,1256C,1256C,SRP250041,
SRR11395599,AMPLICON,436,8352782,PRJNA607574,SAMN14429506,Metagenome or environmental,3503779,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974506,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1095A..pool824,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1095A,1095A,SRP250041,
SRR11395600,AMPLICON,436,23502266,PRJNA607574,SAMN14429784,Metagenome or environmental,10489357,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7974505,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1256B..pool727,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1256B,1256B,SRP250041,
SRR11395601,AMPLICON,436,37085346,PRJNA607574,SAMN14429783,Metagenome or environmental,15953047,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974504,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1256A..pool727,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1256A,1256A,SRP250041,
SRR11395602,AMPLICON,436,15886317,PRJNA607574,SAMN14429782,Metagenome or environmental,6693284,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7974503,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1255A..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1255A,1255A,SRP250041,
SRR11395603,AMPLICON,436,17976540,PRJNA607574,SAMN14429781,Metagenome or environmental,7475461,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974502,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1254A..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1254A,1254A,SRP250041,
SRR11395604,AMPLICON,436,20616121,PRJNA607574,SAMN14429780,Metagenome or environmental,9413891,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX7974501,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1253F..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1253F,1253F,SRP250041,
SRR11395605,AMPLICON,436,21988813,PRJNA607574,SAMN14429779,Metagenome or environmental,10116762,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974500,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1253E..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1253E,1253E,SRP250041,
SRR11395606,AMPLICON,436,11917475,PRJNA607574,SAMN14429778,Metagenome or environmental,5250330,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7974499,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1253D..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1253D,1253D,SRP250041,
SRR11395607,AMPLICON,436,14635809,PRJNA607574,SAMN14429777,Metagenome or environmental,6231262,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX7974498,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1253C..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1253C,1253C,SRP250041,
SRR11395608,AMPLICON,436,17731323,PRJNA607574,SAMN14429776,Metagenome or environmental,7487824,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7974497,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1253B..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:05:00Z,1,1253B,1253B,SRP250041,
SRR11395609,AMPLICON,436,12775052,PRJNA607574,SAMN14429775,Metagenome or environmental,5560163,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7974496,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1253A..pool771,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1253A,1253A,SRP250041,
SRR11395610,AMPLICON,436,1275655,PRJNA607574,SAMN14429505,Metagenome or environmental,587930,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7974495,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1091A..pool824,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-03-23T00:00:00Z,2020-03-23T20:04:00Z,1,1091A,1091A,SRP250041,
